ProductID,ProductName,Category,StoreID,Date,UnitsSold,UnitsInStock,UnitCost,UnitPrice,Season
P002,Puzzle Set B,Puzzles,102,11-08-2024,14,94,14.96,23.23,Summer Holiday
P002,Puzzle Set B,Puzzles,103,11-08-2024,47,35,9.49,16.74,Back to School
P003,Doll C,Dolls,101,11-08-2024,18,174,19.7,33.9,None
P003,Doll C,Dolls,102,11-08-2024,25,108,9.62,14.93,Diwali
P003,Doll C,Dolls,103,11-08-2024,34,20,19.75,34.88,None
P004,Board Game D,Board Games,101,11-08-2024,20,178,17.86,26.19,Christmas
P004,Board Game D,Board Games,102,11-08-2024,16,115,17.89,30.98,None
P004,Board Game D,Board Games,103,11-08-2024,39,110,14.3,22.7,Summer Holiday
P001,Action Figure A,Action Figures,101,18-08-2024,48,120,15.81,28.44,Christmas
P001,Action Figure A,Action Figures,102,18-08-2024,20,27,6.78,8.51,None
P001,Action Figure A,Action Figures,103,18-08-2024,14,50,17.19,26.42,Back to School
P002,Puzzle Set B,Puzzles,101,18-08-2024,10,57,14.24,20.79,Christmas
P002,Puzzle Set B,Puzzles,102,18-08-2024,42,184,13.43,17.48,Christmas
P002,Puzzle Set B,Puzzles,103,18-08-2024,42,55,12.03,15.31,Summer Holiday
P003,Doll C,Dolls,101,18-08-2024,44,80,14.34,18.71,Diwali
P003,Doll C,Dolls,102,18-08-2024,5,46,16.29,22.22,Diwali
P003,Doll C,Dolls,103,18-08-2024,6,44,15.18,18.65,None
P004,Board Game D,Board Games,101,18-08-2024,15,44,16.97,23.4,Diwali
P004,Board Game D,Board Games,102,18-08-2024,10,83,16.9,22.07,Summer Holiday
P004,Board Game D,Board Games,103,18-08-2024,9,99,7.24,9.82,Christmas
P001,Action Figure A,Action Figures,101,25-08-2024,17,144,11.19,18.08,Summer Holiday
P001,Action Figure A,Action Figures,102,25-08-2024,31,92,19.77,34.14,None
P001,Action Figure A,Action Figures,103,25-08-2024,23,180,14.26,25.71,None
P002,Puzzle Set B,Puzzles,101,25-08-2024,36,40,13.39,21.41,Summer Holiday
P002,Puzzle Set B,Puzzles,102,25-08-2024,40,77,11.81,18.83,Christmas
P002,Puzzle Set B,Puzzles,103,25-08-2024,14,24,6.71,9.99,Summer Holiday
P003,Doll C,Dolls,101,25-08-2024,33,139,16.64,27.22,Christmas
P003,Doll C,Dolls,102,25-08-2024,49,90,9.72,17.16,Diwali
P003,Doll C,Dolls,103,25-08-2024,13,175,13.85,18.67,None
P004,Board Game D,Board Games,101,25-08-2024,12,129,13.15,24.25,Christmas
P004,Board Game D,Board Games,102,25-08-2024,8,94,15.1,28.54,Diwali
P004,Board Game D,Board Games,103,25-08-2024,42,46,11.15,19.59,Diwali
P001,Action Figure A,Action Figures,101,01-09-2024,9,171,10.37,13.65,Back to School
P001,Action Figure A,Action Figures,102,01-09-2024,24,98,13.64,22.21,Summer Holiday
P001,Action Figure A,Action Figures,103,01-09-2024,8,93,13.36,25.16,Christmas
P002,Puzzle Set B,Puzzles,101,01-09-2024,49,112,10.7,17.75,Back to School
P002,Puzzle Set B,Puzzles,102,01-09-2024,8,64,5.74,9.69,Back to School
P002,Puzzle Set B,Puzzles,103,01-09-2024,37,89,11.06,14.51,Back to School
P003,Doll C,Dolls,101,01-09-2024,36,153,19.57,38.85,None
P003,Doll C,Dolls,102,01-09-2024,12,78,18.93,30.24,Christmas
P003,Doll C,Dolls,103,01-09-2024,16,57,12.39,22.55,Summer Holiday
P004,Board Game D,Board Games,101,01-09-2024,15,75,7.23,12.64,None
P004,Board Game D,Board Games,102,01-09-2024,22,155,13.62,21.58,Back to School
P004,Board Game D,Board Games,103,01-09-2024,13,88,19.28,23.53,Summer Holiday
P001,Action Figure A,Action Figures,101,08-09-2024,39,177,11.57,18.8,Summer Holiday
P001,Action Figure A,Action Figures,102,08-09-2024,41,110,11.62,21.95,Back to School
P001,Action Figure A,Action Figures,103,08-09-2024,8,133,5.48,6.96,Christmas
P002,Puzzle Set B,Puzzles,101,08-09-2024,39,147,11.62,22.9,Back to School
P002,Puzzle Set B,Puzzles,102,08-09-2024,44,107,8.02,13.21,Christmas
P002,Puzzle Set B,Puzzles,103,08-09-2024,43,185,12.46,23.83,Summer Holiday
P003,Doll C,Dolls,101,08-09-2024,30,39,19.94,35.5,None
P003,Doll C,Dolls,102,08-09-2024,7,43,18.93,25,Diwali
P003,Doll C,Dolls,103,08-09-2024,18,96,15.1,26.6,Back to School
P004,Board Game D,Board Games,101,08-09-2024,39,104,18.7,24.75,Back to School
P004,Board Game D,Board Games,102,08-09-2024,16,170,19.26,32.16,Diwali
P004,Board Game D,Board Games,103,08-09-2024,32,117,6.14,11.09,Summer Holiday
P001,Action Figure A,Action Figures,101,15-09-2024,32,159,5.2,7.47,None
P001,Action Figure A,Action Figures,102,15-09-2024,5,163,8.18,10.49,Back to School
P001,Action Figure A,Action Figures,103,15-09-2024,24,78,19.56,34.46,Summer Holiday
P002,Puzzle Set B,Puzzles,101,15-09-2024,14,74,6.65,10.07,None
P002,Puzzle Set B,Puzzles,102,15-09-2024,5,107,19.79,26.82,Diwali
P002,Puzzle Set B,Puzzles,103,15-09-2024,43,31,14.56,25.15,Christmas
P003,Doll C,Dolls,101,15-09-2024,27,93,14.22,21.42,Summer Holiday
P003,Doll C,Dolls,102,15-09-2024,44,142,15.81,20.1,None
P003,Doll C,Dolls,103,15-09-2024,7,160,16.95,22.27,Diwali
P004,Board Game D,Board Games,101,15-09-2024,25,91,10.13,19.28,Back to School
P004,Board Game D,Board Games,102,15-09-2024,18,127,9.75,17.16,Summer Holiday
P004,Board Game D,Board Games,103,15-09-2024,41,86,14.84,20.41,Summer Holiday
P001,Action Figure A,Action Figures,101,22-09-2024,17,107,19.32,28.23,Diwali
P001,Action Figure A,Action Figures,102,22-09-2024,33,143,19.89,26.82,None
P001,Action Figure A,Action Figures,103,22-09-2024,30,64,6.04,11.23,Back to School
P002,Puzzle Set B,Puzzles,101,22-09-2024,12,52,15.21,19.7,None
P002,Puzzle Set B,Puzzles,102,22-09-2024,17,154,12.32,17.63,Summer Holiday
P002,Puzzle Set B,Puzzles,103,22-09-2024,44,164,8.51,12.65,Christmas
P003,Doll C,Dolls,101,22-09-2024,31,25,14.07,19.33,Diwali
P003,Doll C,Dolls,102,22-09-2024,10,151,10.83,16.77,None
P003,Doll C,Dolls,103,22-09-2024,17,184,13.32,16.05,Diwali
P004,Board Game D,Board Games,101,22-09-2024,43,147,18.25,34.98,Diwali
P004,Board Game D,Board Games,102,22-09-2024,38,123,14.01,25.83,Diwali
P004,Board Game D,Board Games,103,22-09-2024,14,76,19.67,25.94,None
P001,Action Figure A,Action Figures,101,29-09-2024,38,121,5.78,8.11,Diwali
P001,Action Figure A,Action Figures,102,29-09-2024,45,189,5.72,7.9,None
P001,Action Figure A,Action Figures,103,29-09-2024,32,106,15.86,29.9,Back to School
P002,Puzzle Set B,Puzzles,101,29-09-2024,36,56,8.32,14.35,Christmas
P002,Puzzle Set B,Puzzles,102,29-09-2024,38,119,12.99,17.8,Christmas
P002,Puzzle Set B,Puzzles,103,29-09-2024,23,119,8.21,11.13,Christmas
P003,Doll C,Dolls,101,29-09-2024,34,48,11.27,18.88,Christmas
P003,Doll C,Dolls,102,29-09-2024,24,90,15.6,20.21,None
P003,Doll C,Dolls,103,29-09-2024,29,52,7.49,12.52,Diwali
P004,Board Game D,Board Games,101,29-09-2024,8,105,6.63,9.8,Diwali
P004,Board Game D,Board Games,102,29-09-2024,5,68,7.22,13.38,None
P004,Board Game D,Board Games,103,29-09-2024,6,24,5.36,8.12,Summer Holiday
P001,Action Figure A,Action Figures,101,06-10-2024,9,184,19.13,33.65,None
P001,Action Figure A,Action Figures,102,06-10-2024,9,127,12.79,16.85,Diwali
P001,Action Figure A,Action Figures,103,06-10-2024,46,119,16.54,30.89,Christmas
P002,Puzzle Set B,Puzzles,101,06-10-2024,34,31,17.62,30.43,Back to School
P002,Puzzle Set B,Puzzles,102,06-10-2024,48,129,9.77,16.1,Back to School
P002,Puzzle Set B,Puzzles,103,06-10-2024,33,141,5.98,10.99,None
P003,Doll C,Dolls,101,06-10-2024,10,156,14.86,19.29,Christmas
P003,Doll C,Dolls,102,06-10-2024,24,195,17.27,23.13,Summer Holiday
P003,Doll C,Dolls,103,06-10-2024,5,87,16.73,29.59,Christmas
P004,Board Game D,Board Games,101,06-10-2024,42,62,15.89,30.95,Summer Holiday
P004,Board Game D,Board Games,102,06-10-2024,44,47,11.93,15.06,Diwali
P004,Board Game D,Board Games,103,06-10-2024,30,124,15.63,26.72,Summer Holiday
P001,Action Figure A,Action Figures,101,13-10-2024,21,36,17.75,24.89,Diwali
P001,Action Figure A,Action Figures,102,13-10-2024,47,42,18.36,33.03,Summer Holiday
P001,Action Figure A,Action Figures,103,13-10-2024,41,67,12.39,23.79,Back to School
P002,Puzzle Set B,Puzzles,101,13-10-2024,11,43,10.46,15.09,None
P002,Puzzle Set B,Puzzles,102,13-10-2024,34,49,9.21,13.31,Back to School
P002,Puzzle Set B,Puzzles,103,13-10-2024,44,99,14.47,25.13,Summer Holiday
P003,Doll C,Dolls,101,13-10-2024,21,55,10.1,13.01,Summer Holiday
P003,Doll C,Dolls,102,13-10-2024,8,147,9.88,15.91,Christmas
P003,Doll C,Dolls,103,13-10-2024,34,132,10.4,18.51,Back to School
P004,Board Game D,Board Games,101,13-10-2024,14,132,8.21,11.59,Back to School
P004,Board Game D,Board Games,102,13-10-2024,37,36,12.79,18.06,Christmas
P004,Board Game D,Board Games,103,13-10-2024,43,33,8.41,16.04,None
P001,Action Figure A,Action Figures,101,20-10-2024,34,189,6.3,8.71,Summer Holiday
P001,Action Figure A,Action Figures,102,20-10-2024,32,40,13.93,27.5,Summer Holiday
P001,Action Figure A,Action Figures,103,20-10-2024,21,39,14.92,19.22,None
P002,Puzzle Set B,Puzzles,101,20-10-2024,12,41,18.28,29.76,Summer Holiday
P002,Puzzle Set B,Puzzles,102,20-10-2024,44,33,18.57,30.25,Summer Holiday
P002,Puzzle Set B,Puzzles,103,20-10-2024,6,58,6.55,10.76,None
P003,Doll C,Dolls,101,20-10-2024,41,196,17.08,21.69,Summer Holiday
P003,Doll C,Dolls,102,20-10-2024,13,165,8.93,14.01,Christmas
P003,Doll C,Dolls,103,20-10-2024,18,121,19.01,27.08,Summer Holiday
P004,Board Game D,Board Games,101,20-10-2024,30,59,6.29,9.92,Christmas
P004,Board Game D,Board Games,102,20-10-2024,25,170,16,31.78,Diwali
P004,Board Game D,Board Games,103,20-10-2024,44,173,7.06,10.65,Christmas
P001,Action Figure A,Action Figures,101,27-10-2024,41,132,14.23,27.91,Summer Holiday
P001,Action Figure A,Action Figures,102,27-10-2024,16,113,6.44,11.24,Summer Holiday
P001,Action Figure A,Action Figures,103,27-10-2024,45,73,11.92,19.41,Diwali
P002,Puzzle Set B,Puzzles,101,27-10-2024,49,85,15.41,21.27,Summer Holiday
P002,Puzzle Set B,Puzzles,102,27-10-2024,16,54,11.87,14.52,Christmas
P002,Puzzle Set B,Puzzles,103,27-10-2024,42,40,10.09,17.19,Christmas
P003,Doll C,Dolls,101,27-10-2024,31,194,9.57,18.39,None
P003,Doll C,Dolls,102,27-10-2024,42,84,9.75,14.51,Christmas
P003,Doll C,Dolls,103,27-10-2024,12,54,11.96,20.63,Back to School
P004,Board Game D,Board Games,101,27-10-2024,47,165,11.8,22.81,Summer Holiday
P004,Board Game D,Board Games,102,27-10-2024,31,195,17.32,28.52,None
P004,Board Game D,Board Games,103,27-10-2024,9,77,6.72,10.32,Christmas
P001,Action Figure A,Action Figures,101,03-11-2024,25,175,17.13,34.17,Christmas
P001,Action Figure A,Action Figures,102,03-11-2024,41,80,19.99,34.19,None
P001,Action Figure A,Action Figures,103,03-11-2024,29,37,7.86,13.2,Back to School
P002,Puzzle Set B,Puzzles,101,03-11-2024,28,64,19.95,38.01,Back to School
P002,Puzzle Set B,Puzzles,102,03-11-2024,36,70,5.94,10.34,Diwali
P002,Puzzle Set B,Puzzles,103,03-11-2024,28,73,11.55,18.01,Christmas
P003,Doll C,Dolls,101,03-11-2024,16,150,7.34,12.36,Back to School
P003,Doll C,Dolls,102,03-11-2024,9,25,11.58,20.53,Back to School
P003,Doll C,Dolls,103,03-11-2024,18,130,8.18,15.81,Diwali
P004,Board Game D,Board Games,101,03-11-2024,41,158,15.21,21.29,Back to School
P004,Board Game D,Board Games,102,03-11-2024,35,20,5.19,6.59,Diwali
P004,Board Game D,Board Games,103,03-11-2024,6,38,7.85,14.42,Christmas
P001,Action Figure A,Action Figures,101,10-11-2024,22,88,9.52,18.91,Summer Holiday
P001,Action Figure A,Action Figures,102,10-11-2024,31,79,18.22,28.58,Back to School
P001,Action Figure A,Action Figures,103,10-11-2024,31,90,9.69,12.15,Back to School
P002,Puzzle Set B,Puzzles,101,10-11-2024,9,24,13.85,24.64,None
P002,Puzzle Set B,Puzzles,102,10-11-2024,5,190,15.87,30.07,None
P002,Puzzle Set B,Puzzles,103,10-11-2024,37,153,16.91,26.63,Christmas
P003,Doll C,Dolls,101,10-11-2024,33,87,11.16,18.19,None
P003,Doll C,Dolls,102,10-11-2024,39,188,19.97,27.35,None
P003,Doll C,Dolls,103,10-11-2024,38,192,12.75,16.65,Christmas
P004,Board Game D,Board Games,101,10-11-2024,20,35,10.08,16.28,Back to School
P004,Board Game D,Board Games,102,10-11-2024,9,100,16.85,31.71,None
P004,Board Game D,Board Games,103,10-11-2024,9,69,12.14,18.45,Summer Holiday
P001,Action Figure A,Action Figures,101,17-11-2024,12,63,5.83,7.51,Diwali
P001,Action Figure A,Action Figures,102,17-11-2024,38,193,6.68,11.63,Christmas
P001,Action Figure A,Action Figures,103,17-11-2024,20,43,7.39,10.19,Back to School
P002,Puzzle Set B,Puzzles,101,17-11-2024,24,156,13.82,21.68,Christmas
P002,Puzzle Set B,Puzzles,102,17-11-2024,6,137,9.59,14.19,None
P002,Puzzle Set B,Puzzles,103,17-11-2024,48,162,15.42,27.62,Back to School
P003,Doll C,Dolls,101,17-11-2024,44,126,18.32,30.58,Diwali
P003,Doll C,Dolls,102,17-11-2024,49,76,11.03,17.27,Christmas
P003,Doll C,Dolls,103,17-11-2024,8,103,18.41,35.18,Diwali
P004,Board Game D,Board Games,101,17-11-2024,27,192,7.69,10.2,Summer Holiday
P004,Board Game D,Board Games,102,17-11-2024,33,60,5.86,10.3,Christmas
P004,Board Game D,Board Games,103,17-11-2024,42,75,16.97,29.46,Back to School
P001,Action Figure A,Action Figures,101,24-11-2024,46,25,17.22,27.62,Diwali
P001,Action Figure A,Action Figures,102,24-11-2024,25,51,13.2,15.91,Summer Holiday
P001,Action Figure A,Action Figures,103,24-11-2024,15,32,18.55,22.83,Summer Holiday
P002,Puzzle Set B,Puzzles,101,24-11-2024,33,95,7.92,14.7,Back to School
P002,Puzzle Set B,Puzzles,102,24-11-2024,38,37,12.94,21.53,Summer Holiday
P002,Puzzle Set B,Puzzles,103,24-11-2024,22,93,9.31,13.92,Christmas
P003,Doll C,Dolls,101,24-11-2024,6,171,6.05,10,Christmas
P003,Doll C,Dolls,102,24-11-2024,39,144,14.59,27.5,Diwali
P003,Doll C,Dolls,103,24-11-2024,44,97,6.04,11.39,None
P004,Board Game D,Board Games,101,24-11-2024,6,179,19.35,25.84,None
P004,Board Game D,Board Games,102,24-11-2024,43,122,7.64,10.87,Christmas
P004,Board Game D,Board Games,103,24-11-2024,29,192,6.53,12.21,None
P001,Action Figure A,Action Figures,101,01-12-2024,30,81,9.84,16.71,None
P001,Action Figure A,Action Figures,102,01-12-2024,16,97,18.25,22.12,Diwali
P001,Action Figure A,Action Figures,103,01-12-2024,45,107,13.17,25,Diwali
P002,Puzzle Set B,Puzzles,101,01-12-2024,22,176,9.69,15.36,Back to School
P002,Puzzle Set B,Puzzles,102,01-12-2024,21,143,8.05,12.55,Back to School
P002,Puzzle Set B,Puzzles,103,01-12-2024,38,91,9.27,13.18,None
P003,Doll C,Dolls,101,01-12-2024,45,170,7.79,10.03,None
P003,Doll C,Dolls,102,01-12-2024,46,85,11.74,20.33,Summer Holiday
P003,Doll C,Dolls,103,01-12-2024,28,121,19.7,30.51,Summer Holiday
P004,Board Game D,Board Games,101,01-12-2024,43,26,8.66,10.65,Diwali
P004,Board Game D,Board Games,102,01-12-2024,19,192,14.02,23.72,None
P004,Board Game D,Board Games,103,01-12-2024,18,85,13.5,24.55,Back to School
P001,Action Figure A,Action Figures,101,08-12-2024,18,149,8.25,13.94,None
P001,Action Figure A,Action Figures,102,08-12-2024,32,151,19.32,32.68,Christmas
P001,Action Figure A,Action Figures,103,08-12-2024,21,70,10.58,17.32,Summer Holiday
P002,Puzzle Set B,Puzzles,101,08-12-2024,31,81,19.28,32.6,Diwali
P002,Puzzle Set B,Puzzles,102,08-12-2024,40,55,11.71,22.16,Back to School
P002,Puzzle Set B,Puzzles,103,08-12-2024,10,107,14.79,22.87,Diwali
P003,Doll C,Dolls,101,08-12-2024,12,191,6.71,12.03,None
P003,Doll C,Dolls,102,08-12-2024,27,97,7.8,13.93,Christmas
P003,Doll C,Dolls,103,08-12-2024,45,178,9.44,12.51,None
P004,Board Game D,Board Games,101,08-12-2024,16,90,8.78,14.42,None
P004,Board Game D,Board Games,102,08-12-2024,35,160,17.75,30.65,Christmas
P004,Board Game D,Board Games,103,08-12-2024,13,43,14.32,28.53,Christmas
P001,Action Figure A,Action Figures,101,15-12-2024,11,144,10.28,16.21,Back to School
P001,Action Figure A,Action Figures,102,15-12-2024,13,37,8.68,11.97,Christmas
P001,Action Figure A,Action Figures,103,15-12-2024,45,58,7.53,13.44,None
P002,Puzzle Set B,Puzzles,101,15-12-2024,41,67,14.15,24.4,Diwali
P002,Puzzle Set B,Puzzles,102,15-12-2024,12,145,17.15,34.07,Christmas
P002,Puzzle Set B,Puzzles,103,15-12-2024,21,133,13.28,17.53,None
P003,Doll C,Dolls,101,15-12-2024,18,135,9.65,16.99,Back to School
P003,Doll C,Dolls,102,15-12-2024,11,139,18.97,31.52,None
P003,Doll C,Dolls,103,15-12-2024,18,32,17.68,32.67,Christmas
P004,Board Game D,Board Games,101,15-12-2024,28,41,7.2,13.29,Christmas
P004,Board Game D,Board Games,102,15-12-2024,5,55,16.95,24.42,Summer Holiday
P004,Board Game D,Board Games,103,15-12-2024,45,27,10.01,18.07,Back to School
P001,Action Figure A,Action Figures,101,22-12-2024,10,63,16.22,19.56,Summer Holiday
P001,Action Figure A,Action Figures,102,22-12-2024,18,68,13.01,19.29,Diwali
P001,Action Figure A,Action Figures,103,22-12-2024,36,167,10.89,13.08,Diwali
P002,Puzzle Set B,Puzzles,101,22-12-2024,18,36,16.05,21.98,Summer Holiday
P002,Puzzle Set B,Puzzles,102,22-12-2024,5,199,7.96,13,Diwali
P002,Puzzle Set B,Puzzles,103,22-12-2024,10,94,14.76,18.94,Diwali
P003,Doll C,Dolls,101,22-12-2024,31,48,16.17,29.25,Christmas
P003,Doll C,Dolls,102,22-12-2024,16,111,17,33,Christmas
P003,Doll C,Dolls,103,22-12-2024,30,179,16.41,29.22,Christmas
P004,Board Game D,Board Games,101,22-12-2024,31,146,8.46,10.29,None
P004,Board Game D,Board Games,102,22-12-2024,31,131,10.83,14.42,Back to School
P004,Board Game D,Board Games,103,22-12-2024,27,23,5.84,7.48,Diwali
P001,Action Figure A,Action Figures,101,29-12-2024,11,59,8.25,13.17,Christmas
P001,Action Figure A,Action Figures,102,29-12-2024,5,26,11.62,16.07,Diwali
P001,Action Figure A,Action Figures,103,29-12-2024,45,189,8.38,16.2,Summer Holiday
P002,Puzzle Set B,Puzzles,101,29-12-2024,42,137,8.01,12.08,Summer Holiday
P002,Puzzle Set B,Puzzles,102,29-12-2024,25,185,6.01,10.86,Christmas
P002,Puzzle Set B,Puzzles,103,29-12-2024,49,153,12.48,16.78,None
P003,Doll C,Dolls,101,29-12-2024,39,92,12.2,16.44,Christmas
P003,Doll C,Dolls,102,29-12-2024,18,152,16.78,32.37,None
P003,Doll C,Dolls,103,29-12-2024,47,55,8.51,14.75,Diwali
P004,Board Game D,Board Games,101,29-12-2024,15,151,7.98,11.32,None
P004,Board Game D,Board Games,102,29-12-2024,46,166,10.98,16.91,None
P004,Board Game D,Board Games,103,29-12-2024,37,108,12.83,16.84,Summer Holiday
P001,Action Figure A,Action Figures,101,05-01-2025,31,97,16.5,26.5,Back to School
P001,Action Figure A,Action Figures,102,05-01-2025,38,28,11.76,23.07,None
P001,Action Figure A,Action Figures,103,05-01-2025,42,108,13.09,23.92,None
P002,Puzzle Set B,Puzzles,101,05-01-2025,38,83,7.29,9.88,None
P002,Puzzle Set B,Puzzles,102,05-01-2025,38,31,9.41,14.86,Back to School
P002,Puzzle Set B,Puzzles,103,05-01-2025,9,64,16.09,29.55,Christmas
P003,Doll C,Dolls,101,05-01-2025,41,150,11.9,16.5,Diwali
P003,Doll C,Dolls,102,05-01-2025,37,142,19.45,26.08,Summer Holiday
P003,Doll C,Dolls,103,05-01-2025,22,70,13.04,20.81,Back to School
P004,Board Game D,Board Games,101,05-01-2025,11,112,11.47,21.06,Diwali
P004,Board Game D,Board Games,102,05-01-2025,38,25,16.78,22.37,Summer Holiday
P004,Board Game D,Board Games,103,05-01-2025,7,166,6.3,11.37,Summer Holiday
P001,Action Figure A,Action Figures,101,12-01-2025,17,30,5.75,8.16,Diwali
P001,Action Figure A,Action Figures,102,12-01-2025,19,154,19.15,35.47,None
P001,Action Figure A,Action Figures,103,12-01-2025,38,138,12.92,25.34,Back to School
P002,Puzzle Set B,Puzzles,101,12-01-2025,42,65,10.06,14.02,Christmas
P002,Puzzle Set B,Puzzles,102,12-01-2025,34,39,6.29,12.57,Diwali
P002,Puzzle Set B,Puzzles,103,12-01-2025,27,98,18.58,34.32,None
P003,Doll C,Dolls,101,12-01-2025,33,45,19.23,25.16,Summer Holiday
P003,Doll C,Dolls,102,12-01-2025,20,62,9.11,11.19,None
P003,Doll C,Dolls,103,12-01-2025,42,31,13.58,17.54,None
P004,Board Game D,Board Games,101,12-01-2025,28,185,5.62,9.03,Christmas
P004,Board Game D,Board Games,102,12-01-2025,17,128,9.97,14.31,Summer Holiday
P004,Board Game D,Board Games,103,12-01-2025,14,172,16.88,27.53,Diwali
P001,Action Figure A,Action Figures,101,19-01-2025,23,130,16.41,23.54,Summer Holiday
P001,Action Figure A,Action Figures,102,19-01-2025,7,157,17.67,21.66,Summer Holiday
P001,Action Figure A,Action Figures,103,19-01-2025,16,173,19.58,35.69,None
P002,Puzzle Set B,Puzzles,101,19-01-2025,30,102,9.07,16.83,Back to School
P002,Puzzle Set B,Puzzles,102,19-01-2025,36,130,16.12,29.9,Summer Holiday
P002,Puzzle Set B,Puzzles,103,19-01-2025,41,175,6.38,8.55,Christmas
P003,Doll C,Dolls,101,19-01-2025,33,145,17.21,32.58,Diwali
P003,Doll C,Dolls,102,19-01-2025,27,25,15.82,19.79,None
P003,Doll C,Dolls,103,19-01-2025,17,164,7.15,11.03,Christmas
P004,Board Game D,Board Games,101,19-01-2025,46,164,18.14,34.96,Back to School
P004,Board Game D,Board Games,102,19-01-2025,13,175,17.71,34.83,Summer Holiday
P004,Board Game D,Board Games,103,19-01-2025,31,123,18.27,32.52,None
P001,Action Figure A,Action Figures,101,26-01-2025,22,64,6.88,12.61,Summer Holiday
P001,Action Figure A,Action Figures,102,26-01-2025,30,109,8.55,12.73,Diwali
P001,Action Figure A,Action Figures,103,26-01-2025,36,59,14.04,22.06,Christmas
P002,Puzzle Set B,Puzzles,101,26-01-2025,34,46,12.84,21.98,Summer Holiday
P002,Puzzle Set B,Puzzles,102,26-01-2025,10,145,19.66,35.31,Back to School
P002,Puzzle Set B,Puzzles,103,26-01-2025,37,148,13.54,17.09,Diwali
P003,Doll C,Dolls,101,26-01-2025,44,182,8.59,16.55,None
P003,Doll C,Dolls,102,26-01-2025,40,89,8.46,11.16,None
P003,Doll C,Dolls,103,26-01-2025,11,158,5.77,10.8,Back to School
P004,Board Game D,Board Games,101,26-01-2025,39,25,11.31,22.13,None
P004,Board Game D,Board Games,102,26-01-2025,35,38,18.63,28.08,Summer Holiday
P004,Board Game D,Board Games,103,26-01-2025,12,138,10.26,17.55,Summer Holiday
P001,Action Figure A,Action Figures,101,02-02-2025,21,91,17.48,27.7,Summer Holiday
P001,Action Figure A,Action Figures,102,02-02-2025,13,78,12.85,21.72,Summer Holiday
P001,Action Figure A,Action Figures,103,02-02-2025,18,151,17.14,27.99,Summer Holiday
P002,Puzzle Set B,Puzzles,101,02-02-2025,20,69,16.17,28.85,Back to School
P002,Puzzle Set B,Puzzles,102,02-02-2025,34,89,11.37,20.75,Summer Holiday
P002,Puzzle Set B,Puzzles,103,02-02-2025,7,48,13.15,22.81,None
P003,Doll C,Dolls,101,02-02-2025,21,161,13.06,17.51,Christmas
P003,Doll C,Dolls,102,02-02-2025,40,134,9.7,13.23,None
P003,Doll C,Dolls,103,02-02-2025,9,189,15.33,23.54,Summer Holiday
P004,Board Game D,Board Games,101,02-02-2025,15,47,18.26,23.95,None
P004,Board Game D,Board Games,102,02-02-2025,11,139,5.77,8.24,Summer Holiday
P004,Board Game D,Board Games,103,02-02-2025,21,151,16.88,20.98,Summer Holiday
P001,Action Figure A,Action Figures,101,09-02-2025,17,183,14.11,22.3,None
P001,Action Figure A,Action Figures,102,09-02-2025,11,185,19.7,27.76,Summer Holiday
P001,Action Figure A,Action Figures,103,09-02-2025,45,35,5.83,9.51,None
P002,Puzzle Set B,Puzzles,101,09-02-2025,43,40,12.82,20.74,Christmas
P002,Puzzle Set B,Puzzles,102,09-02-2025,32,89,15.92,27.65,Christmas
P002,Puzzle Set B,Puzzles,103,09-02-2025,35,37,19.29,37.82,Summer Holiday
P003,Doll C,Dolls,101,09-02-2025,12,43,5.13,7.45,Diwali
P003,Doll C,Dolls,102,09-02-2025,32,139,7.41,14.72,Christmas
P003,Doll C,Dolls,103,09-02-2025,38,42,19.59,27.85,Summer Holiday
P004,Board Game D,Board Games,101,09-02-2025,11,85,13.92,20.85,Diwali
P004,Board Game D,Board Games,102,09-02-2025,43,85,11.94,15.64,Summer Holiday
P004,Board Game D,Board Games,103,09-02-2025,43,149,6.04,10.06,None
P001,Action Figure A,Action Figures,101,16-02-2025,6,149,12.37,15.37,Diwali
P001,Action Figure A,Action Figures,102,16-02-2025,43,163,5.45,8.26,Summer Holiday
P001,Action Figure A,Action Figures,103,16-02-2025,27,134,5.85,10.49,Back to School
P002,Puzzle Set B,Puzzles,101,16-02-2025,41,139,12.42,18.56,Diwali
P002,Puzzle Set B,Puzzles,102,16-02-2025,21,163,9.68,16.7,Summer Holiday
P002,Puzzle Set B,Puzzles,103,16-02-2025,33,47,5.39,9.37,Summer Holiday
P003,Doll C,Dolls,101,16-02-2025,14,61,15.63,22.86,Summer Holiday
P003,Doll C,Dolls,102,16-02-2025,39,189,8.13,14.87,Diwali
P003,Doll C,Dolls,103,16-02-2025,18,114,16.02,23.78,Diwali
P004,Board Game D,Board Games,101,16-02-2025,19,132,6.61,9.74,None
P004,Board Game D,Board Games,102,16-02-2025,6,186,16.45,30.46,None
P004,Board Game D,Board Games,103,16-02-2025,40,50,13.37,17.83,Back to School
P001,Action Figure A,Action Figures,101,23-02-2025,10,40,8.47,13.4,Back to School
P001,Action Figure A,Action Figures,102,23-02-2025,24,171,9.6,18.43,None
P001,Action Figure A,Action Figures,103,23-02-2025,33,82,15.5,20.21,Back to School
P002,Puzzle Set B,Puzzles,101,23-02-2025,30,93,18.9,25.96,Back to School
P002,Puzzle Set B,Puzzles,102,23-02-2025,8,199,10.15,17.53,Diwali
P002,Puzzle Set B,Puzzles,103,23-02-2025,40,77,19.77,30.86,Back to School
